i,i
IA,IA
Ian,イアン
Iberian,イベリアの
ibex,アイベックス
ibid,同書
ibis,アイビス
IBM,IBM
Ibrahim,イブラヒム
ibuprofen,イブプロフェン
IC,インジゴカーミン
ICBM,ICBM
ICC,ICC
ice,アイス
iceberg,氷山
icebox,アイスボックス
icebreaker,砕氷船
iced,氷で冷やした
Iceland,アイスランド
Icelandic,アイスランド語
icicle,つらら
icily,冷たく
ick,嫌なもの
icky,不快な
icon,アイコン
iconic,象徴的な
iconoclast,因習打破主義者
iconoclastic,偶像破壊の
iconography,図像
ICU,ICU
icy,冷たい
ID,ID
IDA,IDA
Idaho,ID
IDE,IDE
idea,アイデア
ideal,理想的な
idealism,理想主義
idealist,理想主義者
idealistic,理想主義的??な
idealize,理想化する
idealized,理想的な
ideally,理想的に
identical,同じ
identically,同様に
identifiable,識別できる
identification,識別
identifier,識別子
identify,識別する
identifying,識別
identity,アイデンティティ
ideogram,表意文字
ideological,イデオロギーの
ideologically,イデオロギー的に
ideologue,イデオローグ
ideology,イデオロギー
idiocy,白痴
idiolect,個人言語
idiom,イディオム
idiomatic,慣用的な
idiosyncrasy,特異体質
idiosyncratic,特異な
idiot,ばか
idiotic,ばかな
idle,アイドル
idleness,怠惰
idler,アイドラー
idly,ぼんやり
idol,アイドル
idolatry,偶像崇拝
idolize,敬う
idyll,牧歌
idyllic,のどかな
ie,すなわち
if,場合
iffy,あやふやな
IGF,IGF
IGG,IGG
IgGSD,IgGSD
igloo,イグルー
IGM,IGM
ignite,点火する
ignition,点火
ignoble,卑しい　
ignominious,不名誉な
ignominy,屈辱
ignoramus,無知な者
ignorance,無知
ignorant,無知な
ignore,無視する
iguana,イグアナ
IIRC,IIRC
IIUS,IIUS
IJ,IJ
ile,パリ
ileal,回腸の
ileum,回腸
ilk,同類
ill,病気で
illegal,違法
illegality,違法
illegally,違法に
illegible,判読できない
illegitimacy,非合法
illegitimate,非合法
illicit,非合法
Illinois,イリノイ州
illiteracy,非識字
illiterate,読み書きのできない
illness,病気
illogical,非論理的な
illuminate,照らす
illuminated,照らさ
illuminating,照明の
illumination,照明
illusion,幻想
illusory,架空の
illustrate,説明する
illustrated,図示
illustration,イラスト
illustrative,実例となる
illustrator,イラストレーター
illustrious,輝かしい　
ILO,ILO
IM,IM
iMac,iMacの
image,画像
imaged,撮像された
imager,撮像装置
imagery,イメージ
imaginable,想像できる
imaginal,成虫の
imaginary,虚数
imagination,想像力
imaginative,想像力に富む
imagine,想像する
imaging,イメージング
imago,成虫
imam,イマーム
imbalance,不均衡
imbecile,精神薄弱の
imbedded,埋め込まれた
imbibe,吸収する
imbroglio,からまり
imbue,染み込ませる
imbued,染み込ん
IMDB,IMDB
IME,IME
IMF,国際通貨基金
imidazole,イミダゾール
imitate,模倣する
imitation,模造
imitative,模倣の
imitator,模倣者
immaculate,清潔な
immaterial,重要でない
immature,未熟
immaturity,未熟
immeasurable,計り知れない
immeasurably,計り知れないほどの
immediacy,即時性
immediate,即時の
immediately,すぐに
immemorial,太古
